load1,load2,load3,load4,load5,load6,load7,label
0,4,1,20,16,0,0,C2
0,5,2,19,16,0,0,C2
1,5,4,19,17,0,0,C2
0,3,3,17,17,0,0,C2
0,4,4,18,17,0,0,C2
1,4,3,18,16,0,0,C2
0,4,3,18,16,0,0,C2
0,4,3,18,16,0,0,C2
0,4,3,18,16,0,0,C2
0,4,3,18,16,0,0,C2
0,4,3,18,17,0,0,C2
0,4,3,19,16,0,0,C2
0,4,2,19,16,0,0,C2
0,4,2,19,16,0,0,C2
0,5,3,18,16,0,0,C2
0,4,4,17,17,0,0,C2
0,4,3,19,17,0,0,C2
0,3,3,18,17,0,0,C2
0,4,3,18,17,0,0,C2
0,4,2,18,15,0,0,C2
0,5,2,19,15,0,0,C2
1,6,4,18,14,0,0,C2
1,5,4,18,14,0,0,C2
1,5,4,18,15,0,0,C2
1,5,4,18,15,0,0,C2
1,5,4,18,15,0,0,C2
1,5,5,18,16,0,0,C2
1,5,4,18,16,0,0,C2
0,3,0,19,17,0,0,C2
0,3,1,19,17,0,0,C2
0,3,0,18,17,0,0,C2
0,3,1,18,17,0,0,C2
0,3,0,18,17,0,0,C2
0,3,0,18,17,0,0,C2
0,3,1,18,16,0,0,C2
0,4,1,19,17,0,0,C2
0,5,2,19,17,0,0,C2
0,4,3,19,17,0,0,C2
0,4,3,18,17,0,0,C2
0,4,3,18,17,0,0,C2
0,4,3,18,17,0,0,C2
0,4,4,17,17,0,0,C2
0,4,3,18,17,0,0,C2
1,4,4,18,17,0,0,C2
1,4,4,18,16,0,0,C2
1,5,4,18,16,0,0,C2
1,5,3,18,16,0,0,C2
1,5,3,19,16,0,0,C2
1,5,3,19,15,0,0,C2
0,5,3,19,16,0,0,C2
0,5,3,19,16,0,0,C2
0,5,3,19,16,0,0,C2
0,5,3,19,16,0,0,C2
0,5,3,19,16,0,0,C2
0,5,3,19,17,0,0,C2
0,3,1,17,17,0,0,C2
0,3,1,19,17,0,0,C2
0,4,1,19,17,0,0,C2
0,3,0,19,16,0,0,C2
0,3,0,19,17,0,0,C2
0,3,1,18,17,0,0,C2
0,3,1,18,17,0,0,C2
0,3,1,18,17,0,0,C2
0,3,1,18,17,0,0,C2
0,4,1,19,17,0,0,C2
0,3,1,18,16,0,0,C2
0,3,1,18,16,0,0,C2
0,3,1,19,17,0,0,C2
0,3,1,19,16,0,0,C2
0,3,1,18,16,0,0,C2
0,3,1,18,16,0,0,C2
0,4,1,19,16,0,0,C2
0,3,1,19,16,0,0,C2
0,3,1,18,16,0,0,C2
0,3,1,18,16,0,0,C2
0,4,1,19,16,0,0,C2
0,4,1,19,16,0,0,C2
0,4,1,19,17,0,0,C2
0,6,1,21,18,0,0,C2
0,5,1,20,19,0,0,C2
0,3,0,20,19,0,0,C2
0,3,0,20,19,0,0,C2
0,3,0,20,18,0,0,C2
0,4,0,20,18,0,0,C2
0,5,1,21,18,0,0,C2
0,4,0,21,17,0,0,C2
0,5,0,21,18,0,0,C2
0,4,1,19,18,0,0,C2
0,3,1,18,16,0,0,C2
0,4,0,21,14,0,0,C2
0,6,0,21,13,0,0,C2
0,6,1,21,12,0,0,C2
0,5,0,21,14,0,0,C2
0,4,0,20,16,0,0,C2
0,3,0,19,16,0,0,C2
0,3,0,19,17,0,0,C2
0,4,1,19,17,0,0,C2
0,3,0,18,17,0,0,C2
0,3,0,19,17,0,0,C2
0,3,0,18,16,0,0,C2
0,3,0,19,16,0,0,C2
0,3,0,18,16,0,0,C2
0,3,0,18,16,0,0,C2
0,3,0,19,16,0,0,C2
0,3,1,19,17,0,0,C2
0,4,1,19,16,0,0,C2
0,3,0,19,16,0,0,C2
0,3,0,19,16,0,0,C2
0,3,0,19,16,0,0,C2
0,3,0,19,16,0,0,C2
0,5,0,20,16,0,0,C2
0,5,2,18,16,0,0,C2
1,4,3,19,16,0,0,C2
1,5,3,19,16,0,0,C2
0,5,3,18,16,0,0,C2
1,5,4,18,16,0,0,C2
1,5,4,18,16,0,0,C2
1,5,4,18,16,0,0,C2
1,5,3,18,16,0,0,C2
1,5,4,19,17,0,0,C2
1,5,3,19,17,0,0,C2
0,4,2,19,17,0,0,C2
0,3,0,18,17,0,0,C2
0,3,1,19,18,0,0,C2
0,3,1,19,17,0,0,C2
0,3,0,18,17,0,0,C2
0,3,1,19,17,0,0,C2
0,3,0,18,17,0,0,C2
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,4,0,0,C3
3,7,6,13,3,0,0,C3
4,7,5,12,3,0,0,C3
4,7,5,12,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
4,7,4,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,4,10,1,0,0,C3
5,7,4,10,1,0,0,C3
5,6,4,10,1,0,0,C3
5,6,4,10,1,0,0,C3
5,7,4,10,1,0,0,C3
5,7,4,10,1,0,0,C3
5,7,4,11,1,0,0,C3
5,7,4,11,1,0,0,C3
5,7,4,11,1,0,0,C3
5,7,4,10,1,0,0,C3
5,7,4,10,1,0,0,C3
5,7,4,10,1,0,0,C3
5,7,4,10,1,0,0,C3
5,7,4,10,1,0,0,C3
5,7,4,10,1,0,0,C3
5,7,4,10,1,0,0,C3
5,7,4,10,1,0,0,C3
5,7,4,10,1,0,0,C3
5,7,4,10,1,0,0,C3
5,7,4,10,1,0,0,C3
5,7,4,10,1,0,0,C3
5,7,4,10,1,0,0,C3
5,6,4,10,1,0,0,C3
5,6,4,10,1,0,0,C3
5,7,4,11,1,0,0,C3
5,7,4,11,1,0,0,C3
5,7,4,10,0,0,0,C3
5,7,4,12,1,0,0,C3
4,7,4,13,2,0,0,C3
4,7,4,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
5,7,4,11,1,0,0,C3
5,7,4,11,1,0,0,C3
5,7,5,11,2,0,0,C3
5,7,6,12,3,0,0,C3
5,7,5,12,2,0,0,C3
5,7,5,11,1,0,0,C3
5,7,4,11,1,0,0,C3
5,7,5,10,2,0,0,C3
5,7,6,11,2,0,0,C3
5,7,5,12,2,0,0,C3
4,8,4,13,2,0,0,C3
4,8,4,13,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,1,0,0,C3
5,7,5,11,1,0,0,C3
5,7,5,11,1,0,0,C3
5,7,5,11,1,0,0,C3
5,7,5,11,1,0,0,C3
5,7,5,11,1,0,0,C3
5,7,5,11,1,0,0,C3
5,7,5,11,1,0,0,C3
5,7,5,11,1,0,0,C3
5,7,5,11,1,0,0,C3
5,7,5,11,1,0,0,C3
5,7,5,11,1,0,0,C3
5,7,5,11,1,0,0,C3
5,7,4,11,1,0,0,C3
5,8,4,11,1,0,0,C3
5,7,6,10,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,4,11,1,0,0,C3
5,7,4,11,1,0,0,C3
5,7,4,11,1,0,0,C3
5,7,4,11,1,0,0,C3
5,7,4,11,2,0,0,C3
5,7,5,10,2,0,0,C3
5,7,5,11,2,0,0,C3
5,8,4,12,1,0,0,C3
4,7,4,11,2,0,0,C3
6,6,6,10,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,4,12,1,0,0,C3
5,7,4,11,1,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,10,1,0,0,C3
5,7,5,10,1,0,0,C3
5,7,4,10,1,0,0,C3
5,6,5,10,2,0,0,C3
5,6,5,10,1,0,0,C3
5,6,5,10,1,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,12,2,0,0,C3
3,8,4,13,2,0,0,C3
3,8,5,13,2,0,0,C3
4,7,5,12,2,0,0,C3
4,7,6,12,3,0,0,C3
4,7,6,12,3,0,0,C3
4,7,6,12,2,0,0,C3
4,7,5,11,2,0,0,C3
4,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,6,11,2,0,0,C3
5,7,6,11,3,0,0,C3
5,7,6,11,2,0,0,C3
5,7,6,11,2,0,0,C3
5,7,6,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,6,11,2,0,0,C3
5,7,6,11,2,0,0,C3
5,7,6,11,2,0,0,C3
5,7,6,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
5,7,5,11,2,0,0,C3
4,7,5,11,2,0,0,C3
5,7,5,11,1,0,0,C3
5,7,5,11,1,0,0,C3
4,7,5,10,1,0,0,C3
5,7,4,10,1,0,0,C3
5,7,4,11,1,0,0,C3
4,7,5,12,2,0,0,C3
4,8,5,14,3,0,0,C3
2,9,4,16,3,0,0,C3
2,8,5,15,3,0,0,C3
3,8,4,15,3,0,0,C3
2,8,5,15,4,0,0,C3
3,9,5,15,3,0,0,C3
2,9,5,15,4,0,0,C3
3,9,5,14,3,0,0,C3
3,8,5,12,2,0,0,C3
4,7,5,11,2,0,0,C3
4,8,5,12,2,0,0,C3
4,8,5,11,2,0,0,C3
4,7,5,11,2,0,0,C3
4,8,5,12,2,0,0,C3
4,8,5,12,2,0,0,C3
4,8,5,12,2,0,0,C3
4,8,5,12,2,0,0,C3
4,8,5,12,2,0,0,C3
4,8,5,12,2,0,0,C3
4,7,5,12,2,0,0,C3
4,7,5,12,2,0,0,C3
4,7,5,12,2,0,0,C3
4,7,5,12,2,0,0,C3
4,7,5,11,2,0,0,C3
4,7,5,11,2,0,0,C3
4,8,5,12,3,0,0,C3
4,8,6,13,3,0,0,C3
4,8,6,13,3,0,0,C3
3,9,6,14,3,0,0,C3
3,9,6,14,3,0,0,C3
3,8,5,14,3,0,0,C3
3,8,6,13,4,0,0,C3
4,7,7,12,4,0,0,C3
4,7,7,11,4,0,0,C3
4,7,7,11,4,0,0,C3
4,7,7,12,3,0,0,C3
4,7,7,12,3,0,0,C3
4,7,7,11,3,0,0,C3
4,7,7,12,4,0,0,C3
4,7,7,11,4,0,0,C3
4,7,7,12,3,0,0,C3
5,7,7,11,3,0,0,C3
4,7,7,12,3,0,0,C3
4,7,7,12,3,0,0,C3
4,7,6,12,3,0,0,C3
5,7,7,11,3,0,0,C3
4,7,6,12,3,0,0,C3
4,7,6,12,3,0,0,C3
4,7,5,11,2,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,3,0,0,C3
2,7,5,14,4,0,0,C3
2,7,5,14,3,0,0,C3
2,7,4,14,3,0,0,C3
3,7,5,12,3,0,0,C3
3,6,5,13,3,0,0,C3
4,7,4,12,2,0,0,C3
4,7,4,11,2,0,0,C3
4,7,4,11,1,0,0,C3
4,7,4,11,1,0,0,C3
4,7,3,11,1,0,0,C3
4,7,4,14,3,0,0,C3
2,8,5,15,5,0,0,C3
1,8,6,16,5,0,0,C3
1,8,5,15,5,0,0,C3
1,7,5,14,4,0,0,C3
3,7,5,12,3,0,0,C3
2,8,4,12,3,0,0,C3
3,7,5,11,2,0,0,C3
4,7,5,12,2,0,0,C3
3,8,4,14,2,0,0,C3
3,8,4,15,3,0,0,C3
2,8,4,14,3,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,13,4,0,0,C3
3,7,4,13,3,0,0,C3
3,6,5,12,4,0,0,C3
3,7,5,12,4,0,0,C3
3,6,5,12,4,0,0,C3
4,6,5,12,4,0,0,C3
3,7,5,12,4,0,0,C3
4,7,5,12,4,0,0,C3
3,7,5,12,4,0,0,C3
3,7,5,12,3,0,0,C3
4,7,4,12,2,0,0,C3
3,8,4,13,2,0,0,C3
3,8,4,13,2,0,0,C3
3,7,4,12,2,0,0,C3
3,7,5,11,2,0,0,C3
3,7,5,12,2,0,0,C3
3,7,4,12,2,0,0,C3
4,7,5,12,2,0,0,C3
3,7,5,11,2,0,0,C3
4,7,5,11,2,0,0,C3
4,8,4,11,2,0,0,C3
4,7,5,11,1,0,0,C3
4,7,4,11,1,0,0,C3
4,10,7,16,5,0,0,C3
4,10,7,17,4,0,0,C3
4,10,7,17,4,0,0,C3
4,10,7,16,5,0,0,C3
4,10,6,16,5,0,0,C3
4,9,5,15,4,0,0,C3
3,8,4,14,3,0,0,C3
3,8,4,13,2,0,0,C3
4,8,4,12,1,0,0,C3
5,7,4,12,1,0,0,C3
4,7,4,12,1,0,0,C3
4,7,4,13,2,0,0,C3
3,8,5,14,3,0,0,C3
3,8,5,15,3,0,0,C3
3,8,5,15,4,0,0,C3
3,8,5,15,4,0,0,C3
3,8,5,15,4,0,0,C3
3,8,5,15,4,0,0,C3
3,8,4,15,3,0,0,C3
2,8,4,15,3,0,0,C3
3,8,4,14,3,0,0,C3
3,7,4,14,3,0,0,C3
3,7,4,14,3,0,0,C3
3,7,4,14,3,0,0,C3
3,7,4,14,3,0,0,C3
3,8,4,14,3,0,0,C3
3,7,4,14,3,0,0,C3
3,7,4,14,3,0,0,C3
3,7,4,14,3,0,0,C3
3,7,4,14,3,0,0,C3
3,7,4,14,3,0,0,C3
3,7,4,14,3,0,0,C3
3,7,4,14,3,0,0,C3
3,7,4,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,4,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
3,7,5,14,3,0,0,C3
5,7,6,12,3,0,0,C3
4,7,7,13,4,0,0,C3
4,7,7,15,4,0,0,C3
4,7,6,16,4,0,0,C3
3,8,5,17,4,0,0,C3
3,9,5,16,4,0,0,C3
3,7,6,14,4,0,0,C3
4,7,6,13,4,0,0,C3
4,7,6,12,3,0,0,C3
4,7,6,12,3,0,0,C3
4,7,5,12,3,0,0,C3
4,7,5,13,3,0,0,C3
4,8,5,13,3,0,0,C3
4,8,5,14,3,0,0,C3
3,8,5,14,4,0,0,C3
3,8,5,15,4,0,0,C3
3,8,5,16,4,0,0,C3
3,8,5,16,4,0,0,C3
3,8,5,16,4,0,0,C3
3,8,6,15,4,0,0,C3
3,8,6,15,4,0,0,C3
3,8,6,15,4,0,0,C3
3,8,6,15,4,0,0,C3
3,8,6,15,4,0,0,C3
3,8,6,15,4,0,0,C3
3,8,6,15,4,0,0,C3
3,8,6,15,4,0,0,C3
3,8,6,15,4,0,0,C3
3,8,6,15,5,0,0,C3
3,8,6,14,4,0,0,C3
3,8,6,14,3,0,0,C3
4,8,6,12,3,0,0,C3
4,8,6,14,3,0,0,C3
3,9,5,15,3,0,0,C3
3,9,5,14,3,0,0,C3
4,8,5,14,2,0,0,C3
4,8,4,13,2,0,0,C3
3,8,4,14,2,0,0,C3
4,8,4,13,2,0,0,C3
4,8,4,13,2,0,0,C3
3,8,4,13,2,0,0,C3
4,7,5,12,2,0,0,C3
4,8,4,13,2,0,0,C3
4,8,4,13,2,0,0,C3
4,8,4,13,2,0,0,C3
4,8,5,12,2,0,0,C3
5,7,4,13,2,0,0,C3
3,9,4,13,2,0,0,C3
4,9,4,15,2,0,0,C3
4,10,6,16,4,0,0,C3
5,6,4,10,0,0,0,C3
5,6,4,10,0,0,0,C3
5,6,3,10,0,0,0,C3
5,7,3,10,0,0,0,C3
4,7,3,11,0,0,0,C3
5,7,3,11,0,0,0,C3
5,6,4,10,0,0,0,C3
6,6,5,10,0,0,0,C3
6,6,4,10,0,0,0,C3
5,6,4,10,0,0,0,C3
6,6,4,10,1,0,0,C3
5,6,5,12,2,0,0,C3
4,7,5,13,3,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,14,4,0,0,C3
2,7,5,15,4,0,0,C3
3,7,5,15,4,0,0,C3
3,7,5,14,4,0,0,C3
3,7,5,15,4,0,0,C3
3,7,5,15,4,0,0,C3
3,7,6,14,4,0,0,C3
3,7,6,15,5,0,0,C3
2,7,5,15,5,0,0,C3
2,7,5,15,4,0,0,C3
3,7,4,14,4,0,0,C3
2,8,4,15,4,0,0,C3
2,7,5,15,4,0,0,C3
2,7,5,15,4,0,0,C3
2,7,4,15,4,0,0,C3
2,7,4,14,3,0,0,C3
3,7,3,13,2,0,0,C3
3,7,4,12,1,0,0,C3
4,7,4,12,1,0,0,C3
4,7,4,11,1,0,0,C3
4,7,4,13,2,0,0,C3
3,7,4,14,3,0,0,C3
3,7,6,15,5,0,0,C3
2,7,6,15,6,0,0,C3
2,7,6,15,6,0,0,C3
2,7,6,15,5,0,0,C3
3,7,5,12,3,0,0,C3
4,7,4,12,2,0,0,C3
4,7,5,11,2,0,0,C3
4,7,4,12,1,0,0,C3
4,7,4,11,1,0,0,C3
4,7,4,11,1,0,0,C3
5,7,5,11,1,0,0,C3
5,7,5,11,1,0,0,C3
5,7,5,11,2,0,0,C3
6,7,4,10,2,0,0,C3
6,7,4,10,2,0,0,C3
7,7,5,10,2,0,0,C3
5,8,4,11,2,0,0,C3
6,7,4,10,1,0,0,C3
6,6,3,9,1,0,0,C3
6,6,3,9,1,0,0,C3
6,7,3,10,1,0,0,C3
6,7,4,12,3,0,0,C3
5,7,4,12,3,0,0,C3
5,7,4,12,2,0,0,C3
5,7,3,11,2,0,0,C3
6,7,4,11,2,0,0,C3
6,7,4,11,2,0,0,C3
6,7,3,11,2,0,0,C3
6,7,3,10,2,0,0,C3
6,7,3,11,1,0,0,C3
5,7,3,11,1,0,0,C3
5,7,3,11,1,0,0,C3
6,7,4,10,2,0,0,C3
5,7,3,10,2,0,0,C3
6,7,4,11,2,0,0,C3
6,7,4,12,3,0,0,C3
5,8,4,14,4,0,0,C3
4,8,4,15,5,0,0,C3
4,8,4,15,5,0,0,C3
4,8,4,13,4,0,0,C3
5,7,4,11,2,0,0,C3
6,7,4,10,2,0,0,C3
6,7,4,10,2,0,0,C3
6,7,4,11,2,0,0,C3
5,8,4,13,4,0,0,C3
5,8,5,14,4,0,0,C3
5,9,5,15,5,0,0,C3
4,9,5,15,5,0,0,C3
4,9,5,14,4,0,0,C3
5,8,4,13,4,0,0,C3
5,7,4,11,2,0,0,C3
6,7,3,10,2,0,0,C3
6,7,3,10,2,0,0,C3
6,7,3,10,2,0,0,C3
6,7,3,10,1,0,0,C3
6,7,3,10,1,0,0,C3
6,7,3,10,1,0,0,C3
6,7,3,10,1,0,0,C3
6,7,3,11,2,0,0,C3
6,7,3,10,1,0,0,C3
6,7,4,10,2,0,0,C3
6,7,3,10,1,0,0,C3
6,7,3,11,2,0,0,C3
6,7,4,11,2,0,0,C3
6,7,4,9,2,0,0,C3
7,7,4,10,2,0,0,C3
3,8,4,14,4,0,0,C3
4,8,4,13,4,0,0,C3
4,8,4,13,4,0,0,C3
3,8,3,14,4,0,0,C3
3,8,3,14,4,0,0,C3
4,8,3,13,3,0,0,C3
4,8,3,13,4,0,0,C3
4,7,4,12,3,0,0,C3
5,7,4,12,3,0,0,C3
5,8,4,11,3,0,0,C3
5,8,4,11,3,0,0,C3
5,8,4,11,3,0,0,C3
5,7,4,12,3,0,0,C3
5,7,4,12,3,0,0,C3
5,7,4,12,3,0,0,C3
5,7,4,12,3,0,0,C3
5,7,4,11,3,0,0,C3
5,7,4,11,3,0,0,C3
5,7,4,12,3,0,0,C3
5,7,4,12,3,0,0,C3
5,7,4,12,3,0,0,C3
5,7,4,12,3,0,0,C3
5,7,4,11,3,0,0,C3
5,7,4,11,2,0,0,C3
5,7,3,11,2,0,0,C3
5,7,3,11,2,0,0,C3
5,7,4,12,3,0,0,C3
5,8,4,13,4,0,0,C3
5,8,4,13,4,0,0,C3
5,8,4,13,4,0,0,C3
4,8,4,13,3,0,0,C3
5,7,4,11,3,0,0,C3
6,7,4,10,2,0,0,C3
5,7,3,11,2,0,0,C3
5,7,3,11,2,0,0,C3
5,8,4,13,4,0,0,C3
5,8,5,14,5,0,0,C3
5,8,5,14,5,0,0,C3
5,8,5,14,5,0,0,C3
5,9,5,15,5,0,0,C3
4,9,5,15,6,0,0,C3
4,9,5,14,5,0,0,C3
4,8,4,12,3,0,0,C3
6,7,3,10,1,0,0,C3
6,7,3,10,1,0,0,C3
6,7,3,12,2,0,0,C3
5,8,4,13,4,0,0,C3
5,8,4,11,3,0,0,C3
5,7,4,11,2,0,0,C3
5,7,4,12,3,0,0,C3
6,7,5,10,2,0,0,C3
5,9,3,12,2,0,0,C3
5,8,4,11,2,0,0,C3
4,8,3,11,2,0,0,C3
5,8,3,11,2,0,0,C3
4,8,3,12,2,0,0,C3
4,8,3,11,2,0,0,C3
5,7,3,11,2,0,0,C3
4,9,3,12,2,0,0,C3
4,7,3,11,2,0,0,C3
4,8,3,11,2,0,0,C3
4,8,3,12,2,0,0,C3
5,7,4,11,3,0,0,C3
5,6,4,10,3,0,0,C3
5,7,2,10,1,0,0,C3
4,7,2,11,1,0,0,C3
4,7,2,12,2,0,0,C3
4,7,2,11,2,0,0,C3
5,7,2,10,2,0,0,C3
4,7,2,11,2,0,0,C3
4,7,2,11,2,0,0,C3
5,7,1,9,0,0,0,C3
4,5,2,7,0,0,0,C3
4,6,2,12,2,0,0,C3
5,6,2,11,1,0,0,C3
4,7,2,11,1,0,0,C3
4,7,2,12,2,0,0,C3
5,7,2,11,2,0,0,C3
5,6,2,11,2,0,0,C3
5,6,2,11,1,0,0,C3
5,6,2,11,1,0,0,C3
5,6,2,11,1,0,0,C3
5,6,2,11,1,0,0,C3
5,7,2,11,1,0,0,C3
5,7,3,12,2,0,0,C3
5,8,3,13,2,0,0,C3
5,8,3,12,2,0,0,C3
5,7,3,11,2,0,0,C3
6,7,3,10,1,0,0,C3
6,7,3,10,1,0,0,C3
6,7,3,11,1,0,0,C3
6,8,3,11,2,0,0,C3
6,8,4,13,3,0,0,C3
5,8,5,15,6,0,0,C3
3,9,5,17,6,0,0,C3
3,8,4,14,5,0,0,C3
4,8,4,14,5,0,0,C3
4,8,5,14,6,0,0,C3
4,7,5,14,6,0,0,C3
3,8,4,14,5,0,0,C3
3,7,3,11,3,0,0,C3
4,7,3,11,3,0,0,C3
4,7,2,12,3,0,0,C3
4,7,2,12,3,0,0,C3
4,7,2,12,3,0,0,C3
4,7,2,13,3,0,0,C3
4,7,2,12,3,0,0,C3
4,7,2,14,3,0,0,C3
3,8,1,14,4,0,0,C3
3,7,3,11,4,0,0,C3
5,6,4,12,4,0,0,C3
5,7,3,13,4,0,0,C3
3,8,2,14,4,0,0,C3
4,6,4,11,4,0,0,C3
5,6,4,11,4,0,0,C3
4,7,3,13,5,0,0,C3
3,8,2,14,4,0,0,C3
4,7,2,12,3,0,0,C3
4,7,2,12,3,0,0,C3
4,7,3,13,4,0,0,C3
3,8,3,14,5,0,0,C3
3,9,4,16,6,0,0,C3
1,9,4,16,6,0,0,C3
2,9,4,15,6,0,0,C3
2,9,3,14,5,0,0,C3
3,8,4,14,5,0,0,C3
2,8,3,13,5,0,0,C3
3,7,3,12,4,0,0,C3
3,8,3,11,4,0,0,C3
4,7,3,13,4,0,0,C3
3,8,2,13,3,0,0,C3
4,8,3,13,4,0,0,C3
3,8,3,14,5,0,0,C3
3,7,4,13,5,0,0,C3
3,7,3,13,5,0,0,C3
3,7,4,13,5,0,0,C3
3,8,3,14,5,0,0,C3
3,8,3,14,5,0,0,C3
3,7,4,13,5,0,0,C3
3,8,3,14,5,0,0,C3
3,8,3,14,4,0,0,C3
3,8,3,14,4,0,0,C3
3,7,4,13,5,0,0,C3
2,9,2,13,4,0,0,C3
4,7,3,10,3,0,0,C3
4,7,4,10,4,0,0,C3
5,7,5,10,3,0,0,C3
5,7,4,10,2,0,0,C3
5,8,3,11,2,0,0,C3
4,7,4,9,3,0,0,C3
1,7,0,9,1,0,0,C3
3,6,0,9,0,0,0,C3
3,6,0,10,0,0,0,C3
3,7,0,10,0,0,0,C3
3,7,0,9,1,0,0,C3
3,7,0,9,1,0,0,C3
3,7,0,9,0,0,0,C3
4,6,0,8,0,0,0,C3
5,6,0,8,0,0,0,C3
5,6,1,8,0,0,0,C3
5,6,0,8,0,0,0,C3
5,6,0,8,0,0,0,C3
5,6,1,9,0,0,0,C3
6,6,2,11,1,0,0,C3
4,7,3,11,3,0,0,C3
3,8,3,12,3,0,0,C3
3,8,2,12,1,0,0,C3
3,8,1,12,1,0,0,C3
3,8,2,12,2,0,0,C3
3,8,2,13,2,0,0,C3
3,8,3,15,5,0,0,C3
2,7,3,15,6,0,0,C3
2,7,3,14,5,0,0,C3
2,8,2,14,5,0,0,C3
2,8,2,14,4,0,0,C3
2,8,2,15,5,0,0,C3
2,8,2,13,4,0,0,C3
3,7,2,12,3,0,0,C3
3,8,3,14,5,0,0,C3
